20.03.2018|приход|дача|веер желтый|2|55,00|0,00
20.03.2018|приход|дача|веер плоский грабли|3|52,00|0,00
20.03.2018|приход|дача|веер с металической ручкой|1|88,00|0,00
20.03.2018|приход|дача|грабарка черная|1|58,00|0,00
20.03.2018|приход|дача|Грабли 10 зубов|20|33,00|0,00
20.03.2018|приход|дача|Грабли 8 зубов|3|29,00|0,00
20.03.2018|приход|дача|грабли веер проволка|9|30,00|0,00
20.03.2018|приход|дача|грабли веер раздвижн|1|55,00|0,00
20.03.2018|приход|дача|грабли веер утолщ|1|52,00|0,00
20.03.2018|приход|дача|грабли садовые |1|26,00|0,00
20.03.2018|приход|дача|грабли сено|9|15,00|0,00
20.03.2018|приход|дача|вилы для сена|4|56,00|0,00
20.03.2018|приход|дача|вилы садовые|2|76,00|0,00
20.03.2018|приход|дача|лопата американка|13|63,00|0,00
20.03.2018|приход|дача|лопата американка|2|63,00|0,00
20.03.2018|приход|дача|лопата оранжевая |1|55,00|0,00
20.03.2018|приход|дача|лопата снегов АБС|10|100,00|0,00
20.03.2018|приход|дача|лопата снегов Лемира|8|78,00|0,00
20.03.2018|приход|дача|лопата снеговая|1|70,00|0,00
20.03.2018|приход|дача|лопата совок|4|58,00|0,00
20.03.2018|приход|дача|лопата чехия совок|3|72,00|0,00
20.03.2018|приход|дача|лопата чехия штык |5|72,00|0,00
20.03.2018|приход|дача|лопата штык|8|58,00|0,00
20.03.2018|приход|дача|Лопата штыкова черная|1|58,00|0,00
20.03.2018|приход|дача|лопатка|1|35,00|0,00
20.03.2018|приход|дача|лопатка садовая|1|28,00|0,00
20.03.2018|приход|дача|мотыжка|5|30|0,00
20.03.2018|приход|дача|розпуш |2|26,00|0,00
20.03.2018|приход|дача|рыхлитель|2|115,00|0,00
20.03.2018|приход|дача|Сапка 150|8|26,00|0,00
20.03.2018|приход|дача|Сапка 200|7|28,00|0,00
20.03.2018|приход|дача|Секатор 200 мм|1|160,00|0,00
20.03.2018|приход|дача|секатор Град|1|62,00|0,00
20.03.2018|приход|дача|секатор Интерпол|1|82,00|0,00
20.03.2018|приход|дача|Секатор Интертол|1|160,00|0,00
20.03.2018|приход|дача|секатор Китай|1|55,00|0,00
20.03.2018|приход|дача|секатор обводной|2|62,00|0,00
20.03.2018|приход|дача|тяпка садовая|3|30,00|0,00
20.03.2018|приход|дача|фруктосъемник |4|12,00|0,00
20.03.2018|приход|дача|фруктосъемник  (леска)|1|25,00|0,00
20.03.2018|приход|дача|Вожи|22|15,50|0,00
20.03.2018|приход|дача|выбивалка|2|20,00|0,00
20.03.2018|приход|дача|выбивалка|1|20,00|0,00
20.03.2018|приход|дача|веник|1|35,00|0,00
20.03.2018|приход|дача|веник длинная ручка|3|50,00|0,00
20.03.2018|приход|дача|Колун 3 кг|1|205,00|0,00
20.03.2018|приход|дача|Кувалда 2 кг|1|130,00|0,00
20.03.2018|приход|дача|пила по дереву d 115*24 зуба|1|46,50|0,00
20.03.2018|приход|дача|пила по дереву d 115*40 зуба|1|67,50|0,00
20.03.2018|приход|дача|пила по дереву d 125 на болг|1|53,00|0,00
20.03.2018|приход|дача|пила по дереву d 125*48 зуба|1|33,00|0,00
20.03.2018|приход|дача|пила по дереву d 150*30 зуба|1|72,00|0,00
20.03.2018|приход|дача|пила по дереву d 150*56 зуба|1|43,00|0,00
20.03.2018|приход|дача|пила по дереву d 160*24 зуба|2|76,00|0,00
20.03.2018|приход|дача|пила по дереву d 160*24 зуба|1|82,00|0,00
20.03.2018|приход|дача|пила по дереву d 180*30 зуба|2|82,00|0,00
20.03.2018|приход|дача|пила по дереву d 180*60 зуба|1|88,00|0,00
20.03.2018|приход|дача|пила по дереву d 180*60 зуба|1|75,00|0,00
20.03.2018|приход|дача|пила по дереву d 230*66 зуба|1|78,00|0,00
20.03.2018|приход|дача|топор с рез дер ручкой technics 0,6кг|1|165,00|0,00
20.03.2018|приход|дача|топор с рез ручкой technics 0,6кг|1|210,00|0,00
20.03.2018|приход|дача|топор с рез ручкой technics 0,8кг|1|235,00|0,00
20.03.2018|приход|дача|топор technics 0,8 кг|1|210,00|0,00
20.03.2018|приход|дача|топор technics 1 кг|1|260,00|0,00
20.03.2018|приход|дача|клин в топор|11|5,00|0,00
20.03.2018|приход|дача|ручка на молоток|2|75,00|0,00
20.03.2018|приход|дача|ручка на молоток|2|70,00|0,00
20.03.2018|приход|дача|ручка на молоток|1|85,00|0,00
20.03.2018|приход|дача|топорище б|4|25,00|0,00
20.03.2018|приход|дача|топорище б|2|27,00|0,00
20.03.2018|приход|дача|топорище деда|12|40,00|0,00
20.03.2018|приход|дача|топорище м|17|15,00|0,00
20.03.2018|приход|дача|топорище м|4|18,00|0,00
20.03.2018|приход|дача|топорище маленький|17|28,00|0,00
20.03.2018|приход|дача|черенок вилы|2|42,00|0,00
20.03.2018|приход|дача|черенок грабли бук|8|22,00|0,00
20.03.2018|приход|дача|черенок грабли осина|5|26,00|0,00
20.03.2018|приход|дача|черенок колун с |13|27,00|0,00
20.03.2018|приход|дача|черенок кувалды м|10|17,00|0,00
20.03.2018|приход|дача|черенок лопата бук|19|22,00|0,00
20.03.2018|приход|дача|черенок лопата осина|23|26,00|0,00
20.03.2018|приход|дача|черенок молот б|8|8,00|0,00
20.03.2018|приход|дача|черенок молот м|12|6,00|0,00
20.03.2018|приход|дача|черенок молот с|2|7,00|0,00
20.03.2018|приход|дача|черенок сапка бук |14|22,00|0,00
20.03.2018|приход|дача|черенок сапка осина |35|26,00|0,00
20.03.2018|приход|дача|хомут на косье|2|10,00|0,00
20.03.2018|приход|дача|метла дереза|1|22,00|0,00
20.03.2018|приход|дача|метла дереза с ручкой|1|28,00|0,00
20.03.2018|приход|дача|метла круглая|2|42,00|0,00
20.03.2018|приход|дача|метла плоская|3|48,00|0,00
20.03.2018|приход|дача|щетка «Марта»|1|55,00|0,00
20.03.2018|приход|дача|щетка автомоб|4|40,00|0,00
20.03.2018|приход|дача|щетка скребок|2|70,00|0,00
20.03.2018|приход|дача|щетка стекломойка|1|25,00|0,00
20.03.2018|приход|дача|швабра полутер|1|145,00|0,00
20.03.2018|приход|дача|швабра полутер|1|115,00|0,00
20.03.2018|приход|дача|швабра полутер|1|100,00|0,00
20.03.2018|приход|дача|швабра с отжимом|1|165,00|0,00
20.03.2018|приход|дача|швабра с отжимом|1|137,00|0,00
20.03.2018|приход|дача|швабра с отжимом|1|97,00|0,00
20.03.2018|приход|дача|совок большой|5|69,00|0,00
20.03.2018|приход|дача|совок нерж  б|1|55,00|0,00
20.03.2018|приход|дача|совок нержав мален|3|40,00|0,00
20.03.2018|приход|дача|совок нержав ср|2|45,00|0,00
20.03.2018|приход|дача|совок пласт|4|10,00|0,00
20.03.2018|приход|дача|совок с резинкой|4|18,00|0,00
20.03.2018|приход|дача|совок с ручкой|3|13,00|0,00
20.03.2018|приход|дача|тачка «будмонстер»|1|950,00|0,00
20.03.2018|приход|дача|тачка двухколесная|1|1250,00|0,00
20.03.2018|приход|дача|кий дер|5|18,00|0,00
20.03.2018|приход|дача|кий мет|12|25,00|0,00
20.03.2018|приход|дача|кий мет|4|23,00|0,00
20.03.2018|приход|дача|запаска на швабру ж|2|36,00|0,00
20.03.2018|приход|дача|запаска на швабру мягкая|1|41,00|0,00
20.03.2018|приход|дача|насадка для полутера|2|53,00|0,00
20.03.2018|приход|дача|насадка для полутера (макар)|1|60,00|0,00
20.03.2018|приход|дача|насадка МОП «МІДІ»|1|36,00|0,00
20.03.2018|приход|дача|насадка МОП «МEGA»|1|58,00|0,00
20.03.2018|приход|дача|насадка МОП «Пастер»|1|45,00|0,00
20.03.2018|приход|дача|насадка МОП «синтетика»|1|47,00|0,00
20.03.2018|приход|дача|насадка МОП «Хозленд»|1|40,00|0,00
20.03.2018|приход|дача|насадка МОП «Maxi»|1|45,00|0,00
20.03.2018|приход|дача|насадка МОП міdi|1|36,00|0,00
20.03.2018|приход|дача|насадка МОП хозленд мах|2|33,00|0,00
20.03.2018|приход|дача|насадка МОП чиста хата|3|45,00|0,00
20.03.2018|приход|дача|насадка МОП VORK синтетика|2|45,00|0,00
20.03.2018|приход|дача|насадка на швабру|1|41,00|0,00
20.03.2018|приход|дача|Насадка хозленд мах+|4|40,00|0,00
20.03.2018|приход|дача|отжим на МОП|1|15,00|0,00
20.03.2018|приход|дача|мухобойка|8|5,00|0,00
20.03.2018|приход|дача|мышеловка дер|15|6,00|0,00
20.03.2018|приход|дача|мышеловка мет|1|30,00|0,00
20.03.2018|приход|дача|мышеловка мет |1|8,00|0,00
20.03.2018|приход|дача|мышеловка пласм|1|8|0,00
20.03.2018|приход|дача|поилка для цыплят|13|6,00|0,00
20.03.2018|приход|дача|поилка для цыплят 3л|1|47,00|0,00
20.03.2018|приход|дача|корм для цыплят 3л|1|55,00|0,00
20.03.2018|приход|дача|кормушка для цыплят|23|8,00|0,00
20.03.2018|приход|дача|кормушка для цыплят длин|10|28,00|0,00
20.03.2018|приход|дача|отбойник в ДКУшку|1|25,00|0,00
20.03.2018|приход|дача|сетка в ДКУшку|24|15,00|0,00
20.03.2018|приход|дача|ошейник 20мм|5|18,00|0,00
20.03.2018|приход|дача|ошейник 25мм|2|25,00|0,00
20.03.2018|приход|дача|Ошейник 30 мм|6|32,00|0,00
20.03.2018|приход|дача|Ошейник 30 мм|1|42,00|0,00
20.03.2018|приход|дача|Ошейник 35 мм|5|30,00|0,00
20.03.2018|приход|дача|Ошейник 35 мм|1|62,00|0,00
20.03.2018|приход|дача|ошейник 40мм|5|41,00|0,00
20.03.2018|приход|дача|Камера 3,5х8|2|58,00|0,00
20.03.2018|приход|дача|Камера 3х8|1|47,00|0,00
20.03.2018|приход|дача|Камера 4х8|1|62,00|0,00
20.03.2018|приход|дача|камера на велосипед|4|69,00|0,00
20.03.2018|приход|дача|камера на велосипед|2|47,00|0,00
20.03.2018|приход|дача|камера на велосипед|1|75,00|0,00
20.03.2018|приход|дача|колпачки для камер|10|1,50|0,00
20.03.2018|приход|дача|колесо на тачку 3,5х8|1|227,00|0,00
20.03.2018|приход|дача|колесо на тачку 4х8|1|302,00|0,00
20.03.2018|приход|дача|Скат с камерой 3,5х8|1|153,00|0,00
20.03.2018|приход|дача|Скат с камерой 3х8|1|142,00|0,00
20.03.2018|приход|дача|Скат с камерой 3х8|1|137,00|0,00
20.03.2018|приход|дача|Скат с камерой 4х3,50|1|110,00|0,00
20.03.2018|приход|дача|Бутылка 110*50|6|19,00|0,00
20.03.2018|приход|дача|Бутылка 124*110|7|21,00|0,00
20.03.2018|приход|дача|Бутылка 50*70|7|16,00|0,00
20.03.2018|приход|дача|насос для опрыскивания|1|45,00|0,00
20.03.2018|приход|дача|опрыскиватель Лемира       8л|2|300,00|0,00
20.03.2018|приход|дача|опрыскиватель Лемира   10л|1|380,00|0,00
20.03.2018|приход|дача|крест для полива ¾ х 1|1|7,00|0,00
20.03.2018|приход|дача|курок на опрыскив ручка|3|42,00|0,00
20.03.2018|приход|дача|пистолет для полива |1|176,00|0,00
20.03.2018|приход|дача|пистолет для полива АР 2002|1|75,00|0,00
20.03.2018|приход|дача|пистолет для полива мет нос|1|70,00|0,00
20.03.2018|приход|дача|пистолет для полива Verano|2|50,00|0,00
20.03.2018|приход|дача|пистолет полив|1|45,00|0,00
20.03.2018|приход|дача|поливалка |1|33,00|0,00
20.03.2018|приход|дача|Поливалка 10 л|3|65,00|0,00
20.03.2018|приход|дача|поливалка 10л|1|95,00|0,00
20.03.2018|приход|дача|поливалка 12л|4|48,00|0,00
20.03.2018|приход|дача|поливалка 6л|1|48,00|0,00
20.03.2018|приход|дача|поливалка 8л|2|55,00|0,00
20.03.2018|приход|дача|рассееватель (ракушка)|1|21,00|0,00
20.03.2018|приход|дача|рассееватель (шар)|3|19,00|0,00
20.03.2018|приход|дача|рассееватель полив 3й|1|20,00|0,00
20.03.2018|приход|дача|рассееватель полив 5й|3|23,00|0,00
20.03.2018|приход|дача|рассеиватель на бутылку|20|12,50|0,00
20.03.2018|приход|дача|рассеиватель полив 4-я|4|20,00|0,00
20.03.2018|приход|дача|рассеиватель полив 4-я|1|24,00|0,00
20.03.2018|приход|дача|соединен полив|48|3,50|0,00
20.03.2018|приход|дача|соединит полив ½|219|3,00|0,00
20.03.2018|приход|дача|соединит полив ½* ¾|12|3,50|0,00
20.03.2018|приход|дача|соед полива ½|9|20,00|0,00
20.03.2018|приход|дача|соед полива ¾|2|20,00|0,00
20.03.2018|приход|дача|соеденитель полив ½|1|2,50|0,00
20.03.2018|приход|дача|соеденитель полив ¾|1|3,50|0,00
